customer_id,ssn,name,birth_date,marital_status,income_bracket,signup_date,city,state,payment_method,acquisition_channel,credit_score,cancellation_date
2407,010-08-3858,Jacob Jones,2003-03-07,Single,A,2022-02-10,Shannonport,TX,Direct Debit,Telesales,742,
2408,127-02-5371,Kathleen Smith,1950-02-06,Widowed,D,1994-04-25,Christinaville,MN,Bank Slip,Physical Store,553,
2409,523-31-8352,Ricardo Santiago,1950-10-31,Widowed,D,2025-02-17,Santosburgh,IA,Credit Card,Physical Store,836,
2410,078-33-8614,Joseph Webb,1995-07-13,Divorced,B,2018-04-01,Jonesberg,ND,Bank Slip,Online,465,
2411,624-23-4964,Sandra Payne,1991-09-30,Widowed,D,2021-06-06,East Sherry,CA,Credit Card,Online,654,
2412,218-59-4168,Jessica Fischer,1989-06-18,Widowed,C,2019-10-29,Janetville,UT,Direct Debit,Physical Store,840,
2413,544-52-3162,Michael Ho,1987-10-01,Divorced,D,2021-10-02,Port Ana,TX,Direct Debit,Physical Store,794,
2414,316-73-3725,Ricky Pittman,1951-09-11,Married,D,1993-04-16,North Karenberg,WY,Direct Debit,Online,673,
2415,721-42-3899,Garrett Vazquez,1954-06-01,Divorced,B,2023-12-29,South Luis,PW,Bank Slip,Telesales,412,2025-02-19
2416,889-94-7887,Amy Wall,1995-06-11,Single,A,2019-06-14,North Scott,MS,Direct Debit,Telesales,353,
2417,624-98-2456,Erica Dominguez,1964-02-07,Married,B,2019-08-12,North Austin,MI,Direct Debit,Physical Store,758,
2418,808-66-2383,Brent Le,1961-07-11,Widowed,B,2018-03-26,Port Mackenzieton,MO,Credit Card,Partner,839,
2419,313-41-5812,Tanya Wilson,2003-06-09,Single,A,2022-05-13,South Timothyfurt,NC,Direct Debit,Telesales,784,
2420,339-30-1815,Justin Bailey,1961-05-15,Single,C,2011-01-10,Harrisville,VA,Direct Debit,Telesales,637,
2421,647-34-5155,Patrick Banks,1993-07-16,Divorced,B,2013-04-21,East Brandiborough,OR,Direct Debit,Partner,779,
2422,101-21-3655,Jason Aguirre,1996-05-05,Single,B,2018-07-06,North Georgemouth,MP,Credit Card,Online,673,
2423,471-71-0208,Daniel Jones,1945-12-28,Married,A,1990-02-17,South Karl,MS,Credit Card,Partner,456,
2424,649-30-9126,Monica Farrell,1970-09-01,Single,C,2016-08-08,East Adamfurt,MS,Credit Card,Online,781,
2425,827-03-7156,Kathleen Fletcher,1968-10-11,Single,D,2023-01-23,Holmesland,MP,Direct Debit,Telesales,541,
2426,603-66-1352,John Manning,1955-04-23,Widowed,A,2000-02-11,West Jillberg,FM,Credit Card,Physical Store,400,
2427,729-90-4537,Franklin Miles,1960-08-06,Divorced,B,1988-09-09,South Clinton,MS,Credit Card,Telesales,456,
2428,629-17-0716,Curtis Maldonado,1980-12-25,Divorced,D,1999-03-19,Miguelfort,OR,Direct Debit,Telesales,713,
2429,278-05-0259,Michelle Cooper,1959-03-21,Widowed,B,2005-12-09,Adamsshire,IL,Bank Slip,Partner,554,
2430,090-44-1624,Robert Williams,1962-04-15,Single,A,1991-05-23,Erinshire,NC,Direct Debit,Online,626,
2431,780-55-9779,Deanna Lopez,1985-09-26,Married,B,2014-12-08,Brennanshire,NV,Credit Card,Telesales,643,
2432,858-91-8894,Erin Ramsey DDS,1991-08-01,Divorced,D,2024-10-04,Lake Stephaniefurt,NC,Direct Debit,Online,447,
2433,842-96-9198,Mike Rice,1948-12-17,Married,C,2020-03-19,Pottershire,NY,Direct Debit,Online,546,
2434,601-98-5902,Michele Cook,1982-06-06,Widowed,D,2008-03-15,Port Emilyside,SD,Bank Slip,Online,378,
2435,327-71-8750,Ryan Cervantes,1954-09-05,Single,A,1976-10-05,Amandahaven,AR,Direct Debit,Partner,585,2013-12-10
2436,440-92-1414,Kimberly Foster,1971-12-11,Divorced,A,1996-07-28,Popefort,MT,Credit Card,Physical Store,641,
2437,314-71-6171,Deborah Mills,1998-12-28,Divorced,A,2020-12-25,Port Michael,NH,Direct Debit,Physical Store,557,
2438,609-37-9867,Debbie Walsh,1952-01-12,Single,C,1977-07-22,North Brianstad,AZ,Credit Card,Telesales,788,
2439,535-99-7719,Amanda Daniel,1983-01-17,Married,B,2019-11-14,Laurabury,HI,Bank Slip,Telesales,462,
2440,755-53-8651,Nicole Terry,2004-09-01,Divorced,D,2024-05-24,South Michaelfurt,WA,Credit Card,Online,846,
2441,227-55-4093,Daniel Green,1971-11-13,Widowed,B,1998-05-08,Lake Lindsey,SD,Bank Slip,Physical Store,452,
2442,487-22-3918,James Porter,1996-09-19,Divorced,C,2025-02-21,Hernandezborough,WV,Direct Debit,Online,498,
2443,592-18-2367,Walter Miller,1977-10-08,Single,A,2025-03-12,Lake Kylestad,NV,Bank Slip,Physical Store,380,
2444,312-95-6038,Steven Davis,1954-06-20,Divorced,B,2017-05-20,Carrville,MD,Bank Slip,Physical Store,584,
2445,788-86-2275,Colleen Henry,1977-11-30,Married,A,2010-01-14,East Emilyburgh,GU,Direct Debit,Telesales,839,
2446,601-52-4408,Miguel Taylor,1996-03-15,Single,C,2018-02-18,Greenshire,IL,Credit Card,Online,581,
2447,565-01-5514,Michelle Aguirre,1977-07-21,Married,C,2002-03-03,Port Heiditown,CA,Direct Debit,Online,377,
2448,201-10-3344,Mark Manning,1948-04-28,Single,D,2019-10-01,Martinville,MN,Direct Debit,Online,679,2025-03-18
2449,755-45-5935,Crystal Hammond,1998-08-16,Divorced,D,2023-03-14,Batesport,MD,Credit Card,Physical Store,661,2023-09-03
2450,617-15-8826,Andrew Wright,1997-07-02,Divorced,A,2016-03-07,New Adamchester,CO,Credit Card,Partner,559,
2451,248-06-5506,Austin Lowe,2001-05-25,Widowed,D,2021-05-31,New Anthonyfort,MI,Direct Debit,Physical Store,742,
2452,702-34-2521,Victoria Holden,1962-03-11,Divorced,C,1988-01-05,Courtneychester,AL,Credit Card,Online,496,
2453,189-84-0912,Daniel Peters,1954-04-05,Single,D,2022-11-08,Bentonshire,WI,Direct Debit,Physical Store,799,
2454,159-61-0727,Destiny Hart,1952-01-07,Widowed,B,1998-05-19,Cynthiaberg,NE,Direct Debit,Telesales,526,
2455,331-52-4652,Jeffrey Sanders,1945-12-24,Divorced,C,1986-07-18,Mayport,MH,Credit Card,Online,560,
2456,076-40-4703,Shannon Kerr,1953-11-23,Widowed,A,1985-04-19,South Brittanyfurt,CT,Direct Debit,Physical Store,425,
2457,878-50-8533,Jane Small,1996-07-28,Divorced,D,2019-03-05,East Christinastad,MI,Direct Debit,Partner,617,
2458,468-83-1727,Carolyn Vance,1973-08-25,Single,A,2001-07-11,North Jeffreyhaven,ID,Bank Slip,Physical Store,785,
2459,830-18-3896,John Cochran,1977-03-15,Divorced,D,2014-01-17,Port Carrieview,FL,Credit Card,Physical Store,317,
2460,456-61-0167,Brenda Rosario,1987-09-17,Divorced,C,2005-12-26,Hardinview,MS,Credit Card,Physical Store,818,
2461,701-87-3069,Kenneth Stevens,1985-03-26,Widowed,C,2023-12-09,Sherylstad,DC,Bank Slip,Physical Store,456,
2462,372-08-1668,David Gomez,1954-11-12,Widowed,A,1993-08-19,North Brian,AS,Direct Debit,Online,568,
2463,501-55-1841,Drew Jones,1968-12-15,Widowed,B,2017-06-22,Johnfurt,FL,Credit Card,Telesales,703,
2464,062-86-9484,Beth Williams,1976-08-11,Divorced,C,2025-05-13,West Jeanette,HI,Bank Slip,Telesales,746,
2465,087-52-0010,Ronald Ruiz,1990-08-04,Widowed,A,2016-07-24,New Williammouth,MI,Bank Slip,Partner,600,
2466,339-73-3967,Barbara Baker,2003-06-12,Widowed,C,2021-11-11,South Timothyhaven,DC,Credit Card,Online,435,2022-05-16
2467,099-57-7315,Michael Johnson,1947-07-11,Divorced,C,1969-02-05,Cruzborough,SD,Bank Slip,Online,721,
2468,716-03-4755,Jacob Peters,1953-08-26,Divorced,C,2012-10-21,Port Lauren,VT,Direct Debit,Telesales,613,
2469,796-40-2766,Michelle Ross,1986-06-06,Single,A,2018-05-28,Doyleburgh,GA,Credit Card,Online,553,
2470,056-26-1456,Joseph Duncan,1991-02-16,Married,A,2012-10-15,Bryceland,RI,Credit Card,Online,478,2012-12-07
2471,086-93-8379,Rebecca Lloyd,1974-07-15,Widowed,B,2002-12-20,South Davidbury,SD,Direct Debit,Telesales,793,
2472,881-26-7336,Glenda Villegas,1958-07-20,Single,A,2000-01-18,North Janet,ND,Credit Card,Online,345,
2473,727-48-7554,Kevin Cole,1971-11-10,Widowed,C,2003-07-24,Mannmouth,GU,Direct Debit,Physical Store,315,
2474,736-68-1832,Gavin Smith,1974-01-27,Widowed,B,2016-02-20,East Davidburgh,ID,Credit Card,Online,676,
2475,485-87-8767,Jack Patrick,1971-09-29,Widowed,D,2004-02-27,Herrerachester,MH,Bank Slip,Partner,642,
2476,309-15-4721,Adam Burns,1992-03-10,Married,A,2010-05-09,Kylefurt,FM,Credit Card,Partner,626,
2477,629-62-8547,Jessica Hartman,1969-12-15,Married,C,2021-02-04,West Ruthfurt,GA,Bank Slip,Telesales,647,
2478,840-85-2651,Benjamin Morrow,1990-06-18,Married,D,2021-07-17,New Christian,MI,Credit Card,Telesales,502,
2479,162-39-6390,Jenny Fritz,1966-11-04,Single,D,2014-11-03,Taraside,AK,Credit Card,Online,816,2019-05-25
2480,522-02-9235,Jennifer Adams,2001-02-07,Widowed,B,2019-03-13,Justinview,VI,Credit Card,Online,561,2022-08-20
2481,443-05-8972,Jeffrey Randall DDS,1975-10-10,Single,A,2023-04-14,East Wendyborough,AL,Direct Debit,Partner,549,
2482,044-24-6466,Adam Parker,1984-08-11,Widowed,A,2013-07-30,East Matthewland,FL,Direct Debit,Online,442,
2483,161-19-5738,Karen Rodriguez,1962-10-15,Single,D,1998-07-26,West Heathertown,MP,Bank Slip,Partner,526,1999-08-30
2484,894-13-0708,Alicia Hernandez,1984-06-05,Single,D,2022-07-01,Millermouth,NH,Bank Slip,Online,831,2022-10-13
2485,283-15-2647,Steven Adams,1984-09-07,Single,D,2016-05-29,New Brentchester,KY,Direct Debit,Physical Store,528,
2486,527-82-3477,Hunter Johnson,2005-05-08,Single,C,2024-03-03,West Kelly,ID,Credit Card,Online,794,
2487,301-61-2252,Crystal Hartman,1975-02-03,Divorced,A,2014-12-13,New Jim,DC,Direct Debit,Online,786,
2488,194-18-6790,Susan Bowman,2001-03-01,Widowed,B,2020-01-02,Sheaton,OR,Credit Card,Online,524,
2489,616-43-2567,Debra Lee,1990-02-28,Single,C,2010-02-07,Jasonfort,NH,Direct Debit,Partner,516,
2490,166-46-8628,Joyce Sanchez,1985-01-23,Married,C,2019-04-29,Burkeview,GA,Bank Slip,Online,602,
2491,339-54-8216,Garrett Griffith,1966-03-05,Divorced,B,2014-03-19,Lake Anneville,HI,Credit Card,Partner,495,
2492,644-42-5176,Manuel Bauer,1972-07-03,Widowed,A,2020-06-03,Port Brucestad,MA,Credit Card,Online,802,2022-11-17
2493,617-73-4208,Joshua Gilbert,1963-05-23,Single,A,2019-12-28,East Amandamouth,KS,Bank Slip,Telesales,665,
2494,201-63-0463,Christian Buckley,1958-05-22,Widowed,C,1977-12-29,Theresaport,IL,Bank Slip,Partner,643,
2495,781-47-1398,Sheri Smith,1965-10-05,Widowed,C,2012-08-01,New Brandon,NY,Credit Card,Online,662,2021-03-22
2496,107-91-4691,Kayla Sherman,1958-05-02,Divorced,C,1989-09-22,Lake Joseph,ME,Direct Debit,Partner,656,
2497,498-91-5612,Jonathan Miles,1957-03-11,Divorced,D,1996-02-29,West Sean,WI,Bank Slip,Telesales,532,1999-09-05
2498,683-78-2719,Mark Murray,1990-02-21,Married,B,2010-12-24,Mckenziefurt,MS,Credit Card,Partner,456,
2499,768-85-5490,Rodney Martin,1987-04-10,Married,A,2022-03-18,East Jeffreyfort,AZ,Credit Card,Physical Store,578,
2500,672-45-2211,Nicholas Garcia,1980-01-07,Widowed,B,2013-08-20,Gibsonside,ID,Direct Debit,Telesales,387,
2501,248-18-0408,Erica Hanna,1981-03-02,Single,C,2021-07-04,Lucasmouth,NE,Direct Debit,Physical Store,590,
2502,848-78-7035,William Christian,1949-10-26,Widowed,D,1982-12-23,Jordanfort,MA,Credit Card,Partner,416,
2503,841-73-1104,Yolanda Cortez,1946-03-31,Married,B,1986-08-27,Jordanberg,AZ,Direct Debit,Physical Store,728,2020-10-10
2504,109-04-5222,Ebony Burke,1962-04-04,Married,B,1996-06-06,Gutierrezburgh,KY,Bank Slip,Partner,752,2021-08-16
2505,268-92-8009,Randy Parker,1948-05-31,Divorced,D,1975-04-15,Williamsside,KS,Bank Slip,Physical Store,739,
2506,679-06-4577,Jennifer Jackson,1951-02-13,Widowed,B,1998-12-30,Acostaborough,NE,Direct Debit,Telesales,426,
2507,774-36-6164,Todd Johnson,1970-06-18,Single,A,2004-04-17,New Sarahton,FM,Direct Debit,Physical Store,517,2018-08-06
2508,256-82-6943,Kyle Johnson,1945-02-15,Widowed,C,2002-02-03,Port Sydney,GA,Direct Debit,Partner,539,
2509,017-24-2460,Jenna Duran,1995-04-29,Married,B,2019-03-28,Sanfordberg,AL,Bank Slip,Partner,769,
2510,527-83-0509,Scott Garcia,1993-09-17,Single,D,2012-01-27,Elliottport,WI,Bank Slip,Telesales,815,2014-09-08
2511,078-84-3308,Cesar Potter,1995-01-14,Single,A,2019-03-26,Tamaraville,FM,Direct Debit,Telesales,665,
2512,037-73-8352,Daniel Dean,1967-02-01,Single,B,2007-12-21,New Michaelstad,MD,Bank Slip,Partner,483,
2513,585-98-7092,Sarah Davis,1978-10-02,Widowed,D,2003-07-17,Emilyborough,DC,Credit Card,Partner,523,2019-11-07
2514,888-01-5273,Kurt Nelson,1949-07-10,Widowed,B,1972-04-08,East Seanborough,OH,Credit Card,Online,754,
2515,302-94-6224,Sandra Gregory,1984-01-14,Single,B,2023-06-23,Thompsonfurt,FL,Bank Slip,Partner,804,
2516,870-23-5717,Mrs. Erin Daniels MD,1949-04-26,Widowed,C,1972-04-06,Davisland,AS,Credit Card,Partner,678,
2517,015-63-2547,Joshua Robertson,2001-08-21,Married,B,2020-02-26,Watsonfort,FM,Bank Slip,Physical Store,503,
2518,315-20-3128,Cody Thompson,1992-08-03,Married,B,2017-10-18,Garyville,ID,Direct Debit,Online,549,
2519,214-61-7679,Shane Ware,2001-04-07,Single,A,2023-05-01,East Michelle,MH,Direct Debit,Online,527,
2520,118-62-3128,Angela Owens,1983-05-16,Divorced,B,2019-06-28,West Catherineborough,AS,Direct Debit,Partner,579,
2521,759-44-1140,Robert Young,1992-10-28,Married,A,2020-11-28,Jacksonchester,RI,Bank Slip,Partner,429,
2522,534-81-7260,Amy Hardy,1951-04-04,Married,D,1999-03-27,North Davidchester,NJ,Direct Debit,Partner,312,
2523,138-33-4870,Jessica Jackson,2006-01-29,Widowed,B,2024-02-25,Williamville,CT,Bank Slip,Telesales,487,
2524,306-55-5561,Shannon Thomas,1972-11-06,Widowed,B,2013-12-08,North Tonyview,SC,Bank Slip,Telesales,417,
2525,397-68-4427,Shelby Carroll,1967-06-24,Single,B,1997-10-26,Austinmouth,NH,Bank Slip,Physical Store,457,
2526,419-54-6839,Danielle Torres,1947-02-09,Widowed,A,1988-05-21,Walshberg,PA,Direct Debit,Physical Store,748,
2527,364-21-9203,Ruth Ellison,1972-12-05,Widowed,D,1991-08-10,Lindaview,OH,Credit Card,Partner,637,
2528,052-92-0226,Kevin Williams,1957-08-07,Married,C,2019-05-31,East Amandaville,CA,Direct Debit,Physical Store,579,
2529,893-91-2419,Lori Hendricks,1956-07-16,Single,C,2024-09-27,New Cynthia,MN,Credit Card,Online,759,2024-11-07
2530,600-79-0934,Ronald Henderson,1979-12-31,Widowed,D,2002-04-14,Lake Paige,NM,Bank Slip,Online,587,
2531,298-48-2443,Harold Monroe,1988-05-08,Married,B,2019-08-13,Lake Louismouth,AZ,Bank Slip,Online,672,
2532,808-59-3553,James Hoffman,1951-07-10,Single,B,1981-11-27,Mariahfurt,MH,Bank Slip,Online,845,
2533,809-27-1328,Margaret Lee,1991-03-19,Married,B,2009-05-17,South Bethanymouth,VI,Direct Debit,Online,738,
2534,013-48-6849,Robert Kelley,1975-05-14,Single,C,2012-07-29,South Allison,NJ,Bank Slip,Physical Store,641,
2535,754-33-0670,Connor Hall PhD,1980-05-25,Married,C,2000-12-16,Ramoschester,PR,Credit Card,Physical Store,379,
2536,279-82-3955,Denise Miller,1960-10-17,Married,A,2019-08-18,East Kathyville,NC,Direct Debit,Partner,670,2020-02-23
2537,869-36-7916,Bethany Graham,1968-02-18,Single,A,1997-11-17,Robertport,TN,Bank Slip,Partner,767,
2538,209-51-4490,John Rodriguez,1984-02-17,Divorced,C,2009-02-19,Castillomouth,NM,Direct Debit,Online,786,
2539,331-31-8103,Julie Bolton,1965-05-20,Widowed,B,1994-12-21,West Charles,NE,Direct Debit,Online,706,
2540,723-55-5841,Jerome Wilson,1976-06-16,Divorced,B,2002-03-18,East Jasonstad,CO,Direct Debit,Partner,733,
2541,261-91-4194,Catherine Williams,1995-05-14,Single,C,2019-07-27,Gonzalezbury,OH,Direct Debit,Physical Store,733,
2542,140-87-0257,David Maxwell,1963-06-01,Married,D,2013-04-23,Christophermouth,MS,Bank Slip,Physical Store,433,2016-02-06
2543,101-71-4583,Sandra Hardy,1949-04-03,Widowed,B,2025-05-18,Lake Andrea,MH,Bank Slip,Telesales,515,
2544,194-56-4167,Dylan Edwards,2000-03-23,Single,B,2020-11-01,Bondchester,TX,Bank Slip,Physical Store,642,
2545,052-78-9497,John Johnson,1949-04-06,Divorced,B,2016-04-12,Tannertown,AK,Credit Card,Telesales,796,
2546,342-30-9168,Justin Diaz,1965-07-09,Single,D,2011-10-18,South Victoria,WI,Bank Slip,Partner,629,
2547,190-13-2549,Amber Johnston,1958-09-01,Widowed,D,2021-11-06,Nicolefort,AL,Credit Card,Online,305,
2548,539-71-5506,Monica Frost,1957-04-03,Widowed,C,2007-08-13,Brownbury,NM,Credit Card,Telesales,543,
2549,115-38-5147,Scott Leblanc,1970-09-13,Divorced,A,2001-07-03,Jamestown,CA,Bank Slip,Partner,695,
2550,129-95-0537,Tyler Smith DDS,1996-08-14,Single,B,2016-02-03,Steinhaven,DC,Bank Slip,Partner,648,
2551,451-32-3447,Jennifer Walker,1970-06-07,Widowed,D,2012-01-19,New Kathymouth,VA,Bank Slip,Partner,401,
2552,142-35-6054,Crystal Ray,1946-03-13,Married,A,2013-02-12,Lake Annafort,GA,Direct Debit,Physical Store,751,
2553,300-63-4181,Christopher Perez,1948-06-20,Widowed,B,1994-10-11,North Rachel,PW,Credit Card,Telesales,524,
2554,372-83-4512,Desiree Anderson,1946-12-10,Divorced,C,2002-04-11,East Ashley,WY,Bank Slip,Telesales,805,
2555,477-89-6095,Shawna Estrada,1990-10-12,Widowed,A,2016-03-15,Leechester,ME,Credit Card,Physical Store,513,
2556,327-82-3001,Caleb Ewing,1985-01-05,Married,A,2020-10-05,East Brian,MN,Direct Debit,Telesales,694,2024-01-24
2557,723-48-2748,Adam Leblanc,1979-03-06,Single,A,2003-04-02,Jamesborough,WI,Direct Debit,Physical Store,377,
2558,443-80-4637,Thomas Roth,1952-02-01,Married,D,1975-08-02,East Taylor,TX,Bank Slip,Telesales,409,
2559,836-53-2564,Shawn Garcia,1989-11-08,Divorced,C,2017-12-04,Hamptonberg,LA,Bank Slip,Online,624,
2560,685-02-6627,Thomas Edwards,1959-01-22,Divorced,A,2014-06-25,Phamchester,NC,Credit Card,Telesales,650,
2561,266-27-1545,Jeremy Carlson,2002-10-29,Single,C,2023-09-23,New Isaac,CA,Credit Card,Physical Store,775,
2562,172-49-8501,Janice Williams,1982-01-21,Single,B,2016-12-13,West Jeffmouth,MA,Bank Slip,Online,551,2022-03-17
2563,445-56-0917,James Reynolds,1958-02-28,Married,C,1976-09-29,East Margaret,HI,Credit Card,Telesales,420,
2564,707-23-6646,Kelly Alvarado,1997-06-14,Widowed,A,2023-10-17,Port Robertborough,UT,Bank Slip,Physical Store,461,
2565,247-89-1966,Jamie Martinez,1951-10-15,Single,A,1996-07-28,South Tammy,NE,Direct Debit,Physical Store,795,
2566,178-10-6096,Crystal Powers,1969-10-18,Divorced,B,2021-10-22,West Triciaville,WI,Bank Slip,Physical Store,613,
2567,765-05-3916,Donna May,2006-08-18,Widowed,A,2024-10-08,Laurenchester,MI,Direct Debit,Partner,419,
2568,340-67-2360,Michael Long,1947-07-30,Divorced,A,2014-09-13,West Amber,OR,Bank Slip,Partner,395,
2569,157-24-1306,Steven Wallace,1968-07-17,Divorced,B,2023-08-26,Tinaberg,CT,Bank Slip,Online,348,2023-10-29
2570,527-26-9277,Brian Lewis,1949-06-27,Single,B,2005-01-16,Barbarashire,HI,Direct Debit,Partner,712,
2571,536-09-2926,Victoria Marquez,1978-04-09,Single,B,2013-09-18,East Joshuafurt,VI,Bank Slip,Physical Store,370,
2572,274-59-4865,Mason Sherman,1985-10-13,Married,C,2012-10-02,Campbellfurt,HI,Credit Card,Partner,321,
2573,874-44-9067,Rebecca Sherman,1994-02-24,Divorced,A,2024-12-10,West Briannafurt,MA,Bank Slip,Physical Store,670,
2574,624-43-3930,Justin Gross,1973-09-03,Married,A,1994-02-06,Tylerport,MA,Bank Slip,Partner,538,
2575,079-02-4472,Kenneth Rhodes,1998-06-08,Widowed,D,2020-08-12,Brownport,AR,Direct Debit,Partner,687,
2576,754-72-9381,Jonathan Young,1982-06-27,Married,A,2024-05-22,West Randy,AS,Credit Card,Physical Store,340,
2577,897-11-3726,Samantha Ewing,1974-09-28,Single,D,2018-04-03,Lake Bryceview,SC,Bank Slip,Online,834,
2578,420-35-8209,Morgan Jackson,1951-03-24,Married,A,1988-04-06,Gordonberg,OH,Bank Slip,Telesales,305,
2579,604-05-0040,Christine Grimes,1944-09-23,Single,B,2017-10-23,Erinbury,HI,Credit Card,Telesales,580,
2580,220-58-9121,Leon Curry,1993-03-15,Married,A,2021-07-11,East Jonathan,PA,Bank Slip,Online,727,
2581,481-81-2713,Kyle Finley,1950-12-22,Divorced,B,1976-03-21,Lake Kathleenview,PA,Credit Card,Telesales,810,
2582,733-12-9800,Amanda Green,1999-08-31,Single,D,2021-12-06,West Jessica,VA,Direct Debit,Online,350,
2583,724-05-3966,Ashley Morgan,1997-01-23,Divorced,C,2018-08-17,East Tylerfurt,HI,Direct Debit,Physical Store,313,
2584,553-37-5400,Sarah Holt,2002-02-12,Single,A,2024-09-15,Lake Karen,AS,Bank Slip,Telesales,719,
2585,379-30-6766,Michael Cooper,1979-08-09,Single,B,2004-04-19,Fritzbury,SC,Credit Card,Physical Store,477,
2586,740-98-6279,Paul Rosario,1998-05-19,Widowed,B,2017-03-16,North Elizabethmouth,MH,Credit Card,Telesales,848,2018-02-24
2587,445-60-9507,Charles Thomas,2002-01-31,Widowed,C,2024-05-30,West Toddburgh,WV,Credit Card,Telesales,410,
2588,308-25-0824,Veronica Burgess,1979-03-02,Married,B,2000-05-06,Martinezburgh,NH,Bank Slip,Physical Store,698,
2589,881-29-1831,Andrew Martin,1984-04-22,Divorced,D,2013-03-10,Joshuaview,MO,Credit Card,Physical Store,651,
2590,354-20-6653,Brenda Jackson,1996-12-25,Single,A,2022-07-02,Johnsonshire,FM,Direct Debit,Telesales,674,
2591,333-81-8024,Sheila Gomez,2005-03-02,Widowed,B,2024-02-04,Obrienstad,OH,Direct Debit,Physical Store,492,
2592,229-34-3206,Ernest Watson,1959-12-11,Married,D,2009-08-09,Mitchellfurt,CT,Direct Debit,Partner,672,
2593,209-98-3838,Nicole White,1953-05-15,Widowed,C,1993-12-29,Port Lisamouth,OH,Credit Card,Partner,555,
2594,489-19-6172,Nancy Wilson,1981-01-15,Married,B,2014-03-03,Port Keithfort,CA,Credit Card,Telesales,800,
2595,871-65-9374,Melissa Ruiz,1964-10-16,Married,C,2014-02-28,Port Douglas,ND,Bank Slip,Telesales,491,
2596,744-13-2255,Anthony Jenkins,1954-02-24,Married,A,2002-05-16,New Patricia,NY,Direct Debit,Physical Store,572,
2597,429-99-9779,David King,1996-06-29,Single,B,2018-10-25,North Anthonystad,PR,Direct Debit,Physical Store,458,
2598,171-03-6689,Matthew Ali,1996-05-03,Single,C,2022-02-06,Mikechester,AS,Bank Slip,Physical Store,702,2024-10-30
2599,691-04-8368,Scott Johnson,1978-04-15,Divorced,B,1996-09-07,Bradfordfurt,CA,Direct Debit,Telesales,556,
2600,273-25-8457,Barbara Andrews,1967-12-14,Widowed,B,2017-01-02,West Tonytown,ME,Bank Slip,Physical Store,376,
2601,403-18-0799,John Henderson,1987-04-30,Married,A,2024-12-27,Mathewborough,DE,Bank Slip,Physical Store,691,
2602,232-83-7883,Amanda Freeman,1978-11-03,Single,B,1999-07-27,West Nicholas,FL,Credit Card,Physical Store,594,2021-03-04
2603,101-38-3212,Michele Ross,1960-02-01,Single,A,2015-09-28,Mossmouth,FM,Direct Debit,Partner,797,
2604,136-13-2451,Miss Amanda Weber,1968-10-03,Divorced,B,1995-04-02,East Ryanton,KY,Bank Slip,Partner,726,
2605,535-61-4676,Angela Hernandez,1963-02-24,Married,B,1987-11-20,North Lynnhaven,VT,Direct Debit,Telesales,511,2014-08-23
2606,742-77-9750,Leslie Williams,1986-12-22,Widowed,C,2011-06-12,Port Joel,CA,Credit Card,Partner,641,
